tiempo,voltaje
2025-01-01T00:18:00,3.102
2025-01-01T00:18:05,5.095
2025-01-01T00:18:10,5.115
2025-01-01T00:18:15,5.189
2025-01-01T00:18:20,5.298
2025-01-01T00:18:25,5.311
2025-01-01T00:18:30,5.372
2025-01-01T00:18:35,5.380
2025-01-01T00:18:40,5.373
2025-01-01T00:18:45,5.488
2025-01-01T00:18:50,5.485
2025-01-01T00:18:55,5.462
2025-01-01T00:19:00,5.515
2025-01-01T00:19:05,5.441
2025-01-01T00:19:10,5.495
2025-01-01T00:19:15,5.490
2025-01-01T00:19:20,5.463
2025-01-01T00:19:25,5.371
2025-01-01T00:19:30,5.338
2025-01-01T00:19:35,5.318
2025-01-01T00:19:40,5.326
2025-01-01T00:19:45,5.228
2025-01-01T00:19:50,5.181
2025-01-01T00:19:55,5.081
2025-01-01T00:20:00,5.098
2025-01-01T00:20:05,5.055
2025-01-01T00:20:10,4.959
2025-01-01T00:20:15,4.911
2025-01-01T00:20:20,4.801
2025-01-01T00:20:25,4.766
2025-01-01T00:20:30,8.037
2025-01-01T00:20:35,4.711
2025-01-01T00:20:40,4.645
2025-01-01T00:20:45,4.559
2025-01-01T00:20:50,4.565
2025-01-01T00:20:55,4.484
2025-01-01T00:21:00,4.549
2025-01-01T00:21:05,4.463
2025-01-01T00:21:10,4.543
2025-01-01T00:21:15,4.561
2025-01-01T00:21:20,4.520
2025-01-01T00:21:25,4.522
2025-01-01T00:21:30,4.530
2025-01-01T00:21:35,4.613
2025-01-01T00:21:40,4.613
2025-01-01T00:21:45,4.658
2025-01-01T00:21:50,4.807
2025-01-01T00:21:55,4.810
2025-01-01T00:22:00,4.852
2025-01-01T00:22:05,4.945
2025-01-01T00:22:10,4.978
2025-01-01T00:22:15,5.003
2025-01-01T00:22:20,5.091
2025-01-01T00:22:25,5.176
2025-01-01T00:22:30,5.197
2025-01-01T00:22:35,5.339
2025-01-01T00:22:40,5.325
2025-01-01T00:22:45,5.391
2025-01-01T00:22:50,5.435
2025-01-01T00:22:55,5.495
2025-01-01T00:23:00,5.480
2025-01-01T00:23:05,5.538
2025-01-01T00:23:10,7.531
2025-01-01T00:23:15,5.509
2025-01-01T00:23:20,5.502
2025-01-01T00:23:25,5.482
2025-01-01T00:23:30,5.512
2025-01-01T00:23:35,5.455
2025-01-01T00:23:40,5.352
2025-01-01T00:23:45,5.370
2025-01-01T00:23:50,5.290
2025-01-01T00:23:55,5.228
2025-01-01T00:24:00,5.204
2025-01-01T00:24:05,5.161
2025-01-01T00:24:10,5.023
2025-01-01T00:24:15,4.994
2025-01-01T00:24:20,4.991
2025-01-01T00:24:25,4.932
2025-01-01T00:24:30,4.814
2025-01-01T00:24:35,4.725
2025-01-01T00:24:40,4.654
2025-01-01T00:24:45,4.603
2025-01-01T00:24:50,4.664
2025-01-01T00:24:55,4.574
2025-01-01T00:25:00,4.493
2025-01-01T00:25:05,4.503
2025-01-01T00:25:10,4.511
2025-01-01T00:25:15,4.541
2025-01-01T00:25:20,4.506
2025-01-01T00:25:25,4.527
2025-01-01T00:25:30,4.543
2025-01-01T00:25:35,4.550
2025-01-01T00:25:40,4.627
2025-01-01T00:25:45,4.597
2025-01-01T00:25:50,4.656
2025-01-01T00:25:55,4.719
2025-01-01T00:26:00,4.716
2025-01-01T00:26:05,4.765
2025-01-01T00:26:10,4.841
2025-01-01T00:26:15,4.921
2025-01-01T00:26:20,4.954
2025-01-01T00:26:25,5.100
2025-01-01T00:26:30,5.122
2025-01-01T00:26:35,5.149
2025-01-01T00:26:40,3.044
2025-01-01T00:26:45,5.253
2025-01-01T00:26:50,5.287
2025-01-01T00:26:55,5.332
2025-01-01T00:27:00,5.384
2025-01-01T00:27:05,5.464
2025-01-01T00:27:10,5.418
2025-01-01T00:27:15,5.511
2025-01-01T00:27:20,5.449
2025-01-01T00:27:25,5.558
2025-01-01T00:27:30,5.452
2025-01-01T00:27:35,5.488
2025-01-01T00:27:40,5.491
2025-01-01T00:27:45,5.441
2025-01-01T00:27:50,5.412
2025-01-01T00:27:55,5.337
2025-01-01T00:28:00,5.261
2025-01-01T00:28:05,5.194
2025-01-01T00:28:10,5.227
2025-01-01T00:28:15,5.115
2025-01-01T00:28:20,5.014
2025-01-01T00:28:25,8.003
2025-01-01T00:28:30,4.891
2025-01-01T00:28:35,4.831
2025-01-01T00:28:40,4.855
2025-01-01T00:28:45,4.792
2025-01-01T00:28:50,4.709
2025-01-01T00:28:55,4.603
2025-01-01T00:29:00,4.582
2025-01-01T00:29:05,4.613
2025-01-01T00:29:10,4.558
2025-01-01T00:29:15,4.556
2025-01-01T00:29:20,4.461
2025-01-01T00:29:25,4.498
2025-01-01T00:29:30,4.544
2025-01-01T00:29:35,4.554
2025-01-01T00:29:40,4.487
2025-01-01T00:29:45,4.582
2025-01-01T00:29:50,8.188
2025-01-01T00:29:55,4.593
2025-01-01T00:30:00,4.616
2025-01-01T00:30:05,4.677
2025-01-01T00:30:10,4.750
2025-01-01T00:30:15,4.789
2025-01-01T00:30:20,4.906
2025-01-01T00:30:25,4.971
2025-01-01T00:30:30,4.984
2025-01-01T00:30:35,5.033
2025-01-01T00:30:40,5.106
2025-01-01T00:30:45,5.212
2025-01-01T00:30:50,5.260
2025-01-01T00:30:55,5.287
2025-01-01T00:31:00,5.302
2025-01-01T00:31:05,5.373
2025-01-01T00:31:10,5.428
2025-01-01T00:31:15,5.477
2025-01-01T00:31:20,2.787
2025-01-01T00:31:25,5.542
2025-01-01T00:31:30,5.447
2025-01-01T00:31:35,3.291
2025-01-01T00:31:40,5.505
2025-01-01T00:31:45,5.501
2025-01-01T00:31:50,5.506
2025-01-01T00:31:55,5.439
2025-01-01T00:32:00,5.349
2025-01-01T00:32:05,5.379
2025-01-01T00:32:10,5.238
2025-01-01T00:32:15,5.243
2025-01-01T00:32:20,2.700
2025-01-01T00:32:25,5.083
2025-01-01T00:32:30,5.096
2025-01-01T00:32:35,4.987
2025-01-01T00:32:40,4.939
2025-01-01T00:32:45,4.824
2025-01-01T00:32:50,4.790
2025-01-01T00:32:55,4.809
2025-01-01T00:33:00,4.762
2025-01-01T00:33:05,4.670
2025-01-01T00:33:10,4.666
2025-01-01T00:33:15,4.549
2025-01-01T00:33:20,4.500
2025-01-01T00:33:25,4.500
2025-01-01T00:33:30,4.545
2025-01-01T00:33:35,4.546
2025-01-01T00:33:40,4.510
2025-01-01T00:33:45,4.565
2025-01-01T00:33:50,4.557
2025-01-01T00:33:55,4.603
2025-01-01T00:34:00,4.573
2025-01-01T00:34:05,4.558
2025-01-01T00:34:10,4.606
2025-01-01T00:34:15,4.765
2025-01-01T00:34:20,4.727
2025-01-01T00:34:25,4.871
2025-01-01T00:34:30,4.817
2025-01-01T00:34:35,4.907
