tiempo,voltaje
2025-01-01T00:08:00,8.005
2025-01-01T00:08:05,5.119
2025-01-01T00:08:10,5.107
2025-01-01T00:08:15,5.183
2025-01-01T00:08:20,5.259
2025-01-01T00:08:25,5.298
2025-01-01T00:08:30,5.334
2025-01-01T00:08:35,5.413
2025-01-01T00:08:40,5.406
2025-01-01T00:08:45,5.461
2025-01-01T00:08:50,5.482
2025-01-01T00:08:55,5.492
2025-01-01T00:09:00,5.473
2025-01-01T00:09:05,5.521
2025-01-01T00:09:10,5.548
2025-01-01T00:09:15,5.511
2025-01-01T00:09:20,5.505
2025-01-01T00:09:25,5.386
2025-01-01T00:09:30,5.385
2025-01-01T00:09:35,5.299
2025-01-01T00:09:40,5.291
2025-01-01T00:09:45,5.254
2025-01-01T00:09:50,5.163
2025-01-01T00:09:55,5.084
2025-01-01T00:10:00,5.091
2025-01-01T00:10:05,4.980
2025-01-01T00:10:10,4.941
2025-01-01T00:10:15,4.852
2025-01-01T00:10:20,4.800
2025-01-01T00:10:25,4.817
2025-01-01T00:10:30,4.742
2025-01-01T00:10:35,3.280
2025-01-01T00:10:40,4.649
2025-01-01T00:10:45,4.587
2025-01-01T00:10:50,4.558
2025-01-01T00:10:55,4.540
2025-01-01T00:11:00,4.550
2025-01-01T00:11:05,7.610
2025-01-01T00:11:10,4.443
2025-01-01T00:11:15,4.467
2025-01-01T00:11:20,4.514
2025-01-01T00:11:25,4.598
2025-01-01T00:11:30,4.606
2025-01-01T00:11:35,4.571
2025-01-01T00:11:40,4.637
2025-01-01T00:11:45,4.709
2025-01-01T00:11:50,4.720
2025-01-01T00:11:55,4.797
2025-01-01T00:12:00,4.908
2025-01-01T00:12:05,4.955
2025-01-01T00:12:10,5.013
2025-01-01T00:12:15,5.032
2025-01-01T00:12:20,5.091
2025-01-01T00:12:25,5.160
2025-01-01T00:12:30,5.206
2025-01-01T00:12:35,5.272
2025-01-01T00:12:40,5.394
2025-01-01T00:12:45,5.358
2025-01-01T00:12:50,5.443
2025-01-01T00:12:55,5.510
2025-01-01T00:13:00,5.530
2025-01-01T00:13:05,5.466
2025-01-01T00:13:10,5.525
2025-01-01T00:13:15,5.492
2025-01-01T00:13:20,5.489
2025-01-01T00:13:25,5.480
2025-01-01T00:13:30,5.476
2025-01-01T00:13:35,5.436
2025-01-01T00:13:40,5.354
2025-01-01T00:13:45,5.346
2025-01-01T00:13:50,5.240
2025-01-01T00:13:55,5.267
2025-01-01T00:14:00,8.429
2025-01-01T00:14:05,5.113
2025-01-01T00:14:10,5.108
2025-01-01T00:14:15,4.964
2025-01-01T00:14:20,4.916
2025-01-01T00:14:25,4.925
2025-01-01T00:14:30,4.825
2025-01-01T00:14:35,4.786
2025-01-01T00:14:40,4.756
2025-01-01T00:14:45,4.704
2025-01-01T00:14:50,4.665
2025-01-01T00:14:55,4.565
2025-01-01T00:15:00,4.600
2025-01-01T00:15:05,4.576
2025-01-01T00:15:10,4.450
2025-01-01T00:15:15,4.454
2025-01-01T00:15:20,4.475
2025-01-01T00:15:25,4.514
2025-01-01T00:15:30,4.577
2025-01-01T00:15:35,4.544
2025-01-01T00:15:40,4.531
2025-01-01T00:15:45,4.610
2025-01-01T00:15:50,4.620
2025-01-01T00:15:55,4.741
2025-01-01T00:16:00,4.790
2025-01-01T00:16:05,4.859
2025-01-01T00:16:10,4.915
2025-01-01T00:16:15,4.888
2025-01-01T00:16:20,4.962
2025-01-01T00:16:25,5.041
2025-01-01T00:16:30,5.096
2025-01-01T00:16:35,5.215
2025-01-01T00:16:40,5.217
2025-01-01T00:16:45,5.235
2025-01-01T00:16:50,5.365
2025-01-01T00:16:55,5.339
2025-01-01T00:17:00,5.411
2025-01-01T00:17:05,5.500
2025-01-01T00:17:10,5.453
2025-01-01T00:17:15,5.541
2025-01-01T00:17:20,5.513
2025-01-01T00:17:25,5.455
2025-01-01T00:17:30,5.521
2025-01-01T00:17:35,5.465
2025-01-01T00:17:40,5.449
2025-01-01T00:17:45,5.442
2025-01-01T00:17:50,5.355
2025-01-01T00:17:55,5.387
2025-01-01T00:18:00,5.288
2025-01-01T00:18:05,5.190
2025-01-01T00:18:10,5.131
2025-01-01T00:18:15,5.125
2025-01-01T00:18:20,5.021
2025-01-01T00:18:25,5.002
2025-01-01T00:18:30,4.902
2025-01-01T00:18:35,4.827
2025-01-01T00:18:40,4.853
2025-01-01T00:18:45,4.761
2025-01-01T00:18:50,4.653
2025-01-01T00:18:55,4.695
2025-01-01T00:19:00,4.602
2025-01-01T00:19:05,4.607
2025-01-01T00:19:10,4.493
2025-01-01T00:19:15,4.472
2025-01-01T00:19:20,4.561
2025-01-01T00:19:25,3.161
2025-01-01T00:19:30,4.533
2025-01-01T00:19:35,4.526
2025-01-01T00:19:40,4.584
2025-01-01T00:19:45,4.592
2025-01-01T00:19:50,4.563
2025-01-01T00:19:55,4.634
2025-01-01T00:20:00,4.676
2025-01-01T00:20:05,4.668
2025-01-01T00:20:10,4.763
2025-01-01T00:20:15,2.879
2025-01-01T00:20:20,4.896
2025-01-01T00:20:25,4.941
2025-01-01T00:20:30,4.970
2025-01-01T00:20:35,5.036
2025-01-01T00:20:40,5.151
2025-01-01T00:20:45,5.221
2025-01-01T00:20:50,5.273
2025-01-01T00:20:55,5.236
2025-01-01T00:21:00,8.203
2025-01-01T00:21:05,5.331
2025-01-01T00:21:10,5.410
2025-01-01T00:21:15,5.418
2025-01-01T00:21:20,5.422
2025-01-01T00:21:25,5.466
2025-01-01T00:21:30,5.527
2025-01-01T00:21:35,5.511
2025-01-01T00:21:40,5.470
2025-01-01T00:21:45,5.433
2025-01-01T00:21:50,5.419
2025-01-01T00:21:55,5.369
2025-01-01T00:22:00,5.431
2025-01-01T00:22:05,5.357
2025-01-01T00:22:10,5.293
2025-01-01T00:22:15,5.294
2025-01-01T00:22:20,5.218
2025-01-01T00:22:25,5.114
2025-01-01T00:22:30,5.048
2025-01-01T00:22:35,4.997
2025-01-01T00:22:40,4.913
2025-01-01T00:22:45,4.912
2025-01-01T00:22:50,4.823
2025-01-01T00:22:55,4.766
2025-01-01T00:23:00,4.675
2025-01-01T00:23:05,4.675
2025-01-01T00:23:10,4.656
2025-01-01T00:23:15,4.605
2025-01-01T00:23:20,4.520
2025-01-01T00:23:25,4.537
2025-01-01T00:23:30,4.471
2025-01-01T00:23:35,4.528
2025-01-01T00:23:40,4.499
2025-01-01T00:23:45,4.489
2025-01-01T00:23:50,4.466
2025-01-01T00:23:55,4.603
2025-01-01T00:24:00,4.638
2025-01-01T00:24:05,4.584
2025-01-01T00:24:10,4.622
2025-01-01T00:24:15,4.712
2025-01-01T00:24:20,4.745
2025-01-01T00:24:25,4.799
2025-01-01T00:24:30,4.877
2025-01-01T00:24:35,4.889
