tiempo,voltaje
2025-01-01T00:06:00,4.949
2025-01-01T00:06:05,5.105
2025-01-01T00:06:10,5.125
2025-01-01T00:06:15,5.191
2025-01-01T00:06:20,5.288
2025-01-01T00:06:25,5.331
2025-01-01T00:06:30,5.321
2025-01-01T00:06:35,5.343
2025-01-01T00:06:40,5.375
2025-01-01T00:06:45,5.434
2025-01-01T00:06:50,5.476
2025-01-01T00:06:55,5.461
2025-01-01T00:07:00,5.492
2025-01-01T00:07:05,5.458
2025-01-01T00:07:10,5.465
2025-01-01T00:07:15,5.456
2025-01-01T00:07:20,5.487
2025-01-01T00:07:25,5.370
2025-01-01T00:07:30,5.407
2025-01-01T00:07:35,5.369
2025-01-01T00:07:40,5.343
2025-01-01T00:07:45,5.221
2025-01-01T00:07:50,5.141
2025-01-01T00:07:55,5.180
2025-01-01T00:08:00,5.050
2025-01-01T00:08:05,5.053
2025-01-01T00:08:10,4.923
2025-01-01T00:08:15,4.913
2025-01-01T00:08:20,4.855
2025-01-01T00:08:25,4.781
2025-01-01T00:08:30,4.724
2025-01-01T00:08:35,4.641
2025-01-01T00:08:40,4.576
2025-01-01T00:08:45,4.632
2025-01-01T00:08:50,4.515
2025-01-01T00:08:55,4.474
2025-01-01T00:09:00,4.461
2025-01-01T00:09:05,4.541
2025-01-01T00:09:10,4.446
2025-01-01T00:09:15,4.541
2025-01-01T00:09:20,4.510
2025-01-01T00:09:25,4.587
2025-01-01T00:09:30,4.615
2025-01-01T00:09:35,4.607
2025-01-01T00:09:40,4.679
2025-01-01T00:09:45,4.699
2025-01-01T00:09:50,4.789
2025-01-01T00:09:55,4.820
2025-01-01T00:10:00,4.913
2025-01-01T00:10:05,4.978
2025-01-01T00:10:10,5.054
2025-01-01T00:10:15,5.058
2025-01-01T00:10:20,5.110
2025-01-01T00:10:25,5.240
2025-01-01T00:10:30,5.277
2025-01-01T00:10:35,5.264
2025-01-01T00:10:40,5.387
2025-01-01T00:10:45,5.338
2025-01-01T00:10:50,5.464
2025-01-01T00:10:55,5.484
2025-01-01T00:11:00,5.524
2025-01-01T00:11:05,5.484
2025-01-01T00:11:10,5.466
2025-01-01T00:11:15,3.001
2025-01-01T00:11:20,5.459
2025-01-01T00:11:25,8.339
2025-01-01T00:11:30,5.470
2025-01-01T00:11:35,5.379
2025-01-01T00:11:40,5.425
2025-01-01T00:11:45,5.299
2025-01-01T00:11:50,2.854
2025-01-01T00:11:55,5.281
2025-01-01T00:12:00,5.211
2025-01-01T00:12:05,5.078
2025-01-01T00:12:10,5.039
2025-01-01T00:12:15,4.990
2025-01-01T00:12:20,4.932
2025-01-01T00:12:25,4.924
2025-01-01T00:12:30,4.758
2025-01-01T00:12:35,4.728
2025-01-01T00:12:40,4.698
2025-01-01T00:12:45,4.627
2025-01-01T00:12:50,4.634
2025-01-01T00:12:55,4.635
2025-01-01T00:13:00,4.551
2025-01-01T00:13:05,4.583
2025-01-01T00:13:10,4.496
2025-01-01T00:13:15,4.517
2025-01-01T00:13:20,7.845
2025-01-01T00:13:25,4.537
2025-01-01T00:13:30,4.557
2025-01-01T00:13:35,4.527
2025-01-01T00:13:40,4.583
2025-01-01T00:13:45,4.576
2025-01-01T00:13:50,4.653
2025-01-01T00:13:55,4.722
2025-01-01T00:14:00,4.707
2025-01-01T00:14:05,4.811
2025-01-01T00:14:10,4.821
2025-01-01T00:14:15,4.882
2025-01-01T00:14:20,5.002
2025-01-01T00:14:25,5.068
2025-01-01T00:14:30,5.155
2025-01-01T00:14:35,5.167
2025-01-01T00:14:40,5.285
2025-01-01T00:14:45,5.249
2025-01-01T00:14:50,5.389
2025-01-01T00:14:55,5.433
2025-01-01T00:15:00,5.479
2025-01-01T00:15:05,5.452
2025-01-01T00:15:10,5.478
2025-01-01T00:15:15,5.518
2025-01-01T00:15:20,5.511
2025-01-01T00:15:25,5.504
2025-01-01T00:15:30,5.441
2025-01-01T00:15:35,5.452
2025-01-01T00:15:40,5.444
2025-01-01T00:15:45,5.404
2025-01-01T00:15:50,5.430
2025-01-01T00:15:55,5.402
2025-01-01T00:16:00,5.351
2025-01-01T00:16:05,5.190
2025-01-01T00:16:10,5.168
2025-01-01T00:16:15,5.146
2025-01-01T00:16:20,5.020
2025-01-01T00:16:25,3.167
2025-01-01T00:16:30,4.921
2025-01-01T00:16:35,4.884
2025-01-01T00:16:40,4.837
2025-01-01T00:16:45,4.744
2025-01-01T00:16:50,4.715
2025-01-01T00:16:55,4.645
2025-01-01T00:17:00,4.585
2025-01-01T00:17:05,4.606
2025-01-01T00:17:10,4.534
2025-01-01T00:17:15,4.496
2025-01-01T00:17:20,4.502
2025-01-01T00:17:25,4.475
2025-01-01T00:17:30,4.500
2025-01-01T00:17:35,4.551
2025-01-01T00:17:40,4.572
2025-01-01T00:17:45,4.498
2025-01-01T00:17:50,4.619
2025-01-01T00:17:55,4.596
2025-01-01T00:18:00,4.663
2025-01-01T00:18:05,4.748
2025-01-01T00:18:10,4.810
2025-01-01T00:18:15,4.851
2025-01-01T00:18:20,4.830
2025-01-01T00:18:25,4.894
2025-01-01T00:18:30,4.943
2025-01-01T00:18:35,5.047
2025-01-01T00:18:40,5.131
2025-01-01T00:18:45,5.134
2025-01-01T00:18:50,5.301
2025-01-01T00:18:55,5.297
2025-01-01T00:19:00,5.381
2025-01-01T00:19:05,5.442
2025-01-01T00:19:10,5.416
2025-01-01T00:19:15,5.434
2025-01-01T00:19:20,5.509
2025-01-01T00:19:25,5.453
2025-01-01T00:19:30,5.491
2025-01-01T00:19:35,5.446
2025-01-01T00:19:40,5.450
2025-01-01T00:19:45,5.454
2025-01-01T00:19:50,5.434
2025-01-01T00:19:55,5.470
2025-01-01T00:20:00,5.355
2025-01-01T00:20:05,5.348
2025-01-01T00:20:10,5.270
2025-01-01T00:20:15,5.241
2025-01-01T00:20:20,5.237
2025-01-01T00:20:25,5.143
2025-01-01T00:20:30,5.075
2025-01-01T00:20:35,5.008
2025-01-01T00:20:40,4.881
2025-01-01T00:20:45,4.893
2025-01-01T00:20:50,4.834
2025-01-01T00:20:55,4.749
2025-01-01T00:21:00,4.706
2025-01-01T00:21:05,4.632
2025-01-01T00:21:10,4.613
2025-01-01T00:21:15,4.600
2025-01-01T00:21:20,4.496
2025-01-01T00:21:25,4.517
2025-01-01T00:21:30,4.473
2025-01-01T00:21:35,4.478
2025-01-01T00:21:40,4.529
2025-01-01T00:21:45,4.566
2025-01-01T00:21:50,4.509
2025-01-01T00:21:55,4.526
2025-01-01T00:22:00,4.550
2025-01-01T00:22:05,4.566
2025-01-01T00:22:10,4.644
2025-01-01T00:22:15,4.676
2025-01-01T00:22:20,4.718
2025-01-01T00:22:25,4.825
2025-01-01T00:22:30,4.907
2025-01-01T00:22:35,4.939
