tiempo,voltaje
2025-01-01T00:00:00,2.834
2025-01-01T00:00:05,5.091
2025-01-01T00:00:10,5.171
2025-01-01T00:00:15,3.003
2025-01-01T00:00:20,5.184
2025-01-01T00:00:25,5.312
2025-01-01T00:00:30,5.309
2025-01-01T00:00:35,8.198
2025-01-01T00:00:40,5.403
2025-01-01T00:00:45,5.507
2025-01-01T00:00:50,5.427
2025-01-01T00:00:55,5.533
2025-01-01T00:01:00,5.536
2025-01-01T00:01:05,5.503
2025-01-01T00:01:10,5.477
2025-01-01T00:01:15,5.515
2025-01-01T00:01:20,5.496
2025-01-01T00:01:25,5.447
2025-01-01T00:01:30,5.353
2025-01-01T00:01:35,5.292
2025-01-01T00:01:40,5.246
2025-01-01T00:01:45,5.257
2025-01-01T00:01:50,5.168
2025-01-01T00:01:55,5.096
2025-01-01T00:02:00,5.080
2025-01-01T00:02:05,4.961
2025-01-01T00:02:10,4.897
2025-01-01T00:02:15,4.934
2025-01-01T00:02:20,4.823
2025-01-01T00:02:25,4.800
2025-01-01T00:02:30,2.861
2025-01-01T00:02:35,4.623
2025-01-01T00:02:40,4.660
2025-01-01T00:02:45,4.596
2025-01-01T00:02:50,4.597
2025-01-01T00:02:55,4.496
2025-01-01T00:03:00,4.516
2025-01-01T00:03:05,4.511
2025-01-01T00:03:10,4.489
2025-01-01T00:03:15,4.569
2025-01-01T00:03:20,4.475
2025-01-01T00:03:25,4.501
2025-01-01T00:03:30,4.613
2025-01-01T00:03:35,4.562
2025-01-01T00:03:40,4.717
2025-01-01T00:03:45,4.763
2025-01-01T00:03:50,4.701
2025-01-01T00:03:55,4.838
2025-01-01T00:04:00,4.848
2025-01-01T00:04:05,4.891
2025-01-01T00:04:10,4.994
2025-01-01T00:04:15,5.108
2025-01-01T00:04:20,5.124
2025-01-01T00:04:25,5.234
2025-01-01T00:04:30,5.217
2025-01-01T00:04:35,5.307
2025-01-01T00:04:40,5.374
2025-01-01T00:04:45,5.419
2025-01-01T00:04:50,5.362
2025-01-01T00:04:55,5.395
2025-01-01T00:05:00,5.521
2025-01-01T00:05:05,5.468
2025-01-01T00:05:10,5.544
2025-01-01T00:05:15,5.449
2025-01-01T00:05:20,5.439
2025-01-01T00:05:25,5.507
2025-01-01T00:05:30,5.449
2025-01-01T00:05:35,5.394
2025-01-01T00:05:40,5.376
2025-01-01T00:05:45,5.347
2025-01-01T00:05:50,5.258
2025-01-01T00:05:55,5.300
2025-01-01T00:06:00,5.177
2025-01-01T00:06:05,5.079
2025-01-01T00:06:10,5.043
2025-01-01T00:06:15,4.968
2025-01-01T00:06:20,4.886
2025-01-01T00:06:25,4.843
2025-01-01T00:06:30,4.859
2025-01-01T00:06:35,4.728
2025-01-01T00:06:40,4.672
2025-01-01T00:06:45,4.710
2025-01-01T00:06:50,4.611
2025-01-01T00:06:55,4.615
2025-01-01T00:07:00,4.499
2025-01-01T00:07:05,4.515
2025-01-01T00:07:10,4.536
2025-01-01T00:07:15,4.559
2025-01-01T00:07:20,4.489
2025-01-01T00:07:25,4.552
2025-01-01T00:07:30,4.487
2025-01-01T00:07:35,4.538
2025-01-01T00:07:40,4.548
2025-01-01T00:07:45,4.608
2025-01-01T00:07:50,4.664
2025-01-01T00:07:55,4.766
2025-01-01T00:08:00,4.815
2025-01-01T00:08:05,4.858
2025-01-01T00:08:10,4.874
2025-01-01T00:08:15,4.925
2025-01-01T00:08:20,4.985
2025-01-01T00:08:25,5.034
2025-01-01T00:08:30,5.119
2025-01-01T00:08:35,5.239
2025-01-01T00:08:40,5.248
2025-01-01T00:08:45,5.252
2025-01-01T00:08:50,5.399
2025-01-01T00:08:55,5.390
2025-01-01T00:09:00,5.369
2025-01-01T00:09:05,5.453
2025-01-01T00:09:10,5.434
2025-01-01T00:09:15,5.441
2025-01-01T00:09:20,5.510
2025-01-01T00:09:25,5.467
2025-01-01T00:09:30,5.538
2025-01-01T00:09:35,5.487
2025-01-01T00:09:40,5.443
2025-01-01T00:09:45,5.425
2025-01-01T00:09:50,5.350
2025-01-01T00:09:55,5.311
2025-01-01T00:10:00,5.314
2025-01-01T00:10:05,5.219
2025-01-01T00:10:10,5.133
2025-01-01T00:10:15,5.184
2025-01-01T00:10:20,5.011
2025-01-01T00:10:25,4.972
2025-01-01T00:10:30,4.983
2025-01-01T00:10:35,4.860
2025-01-01T00:10:40,4.856
2025-01-01T00:10:45,4.773
2025-01-01T00:10:50,7.799
2025-01-01T00:10:55,4.677
2025-01-01T00:11:00,4.571
2025-01-01T00:11:05,4.531
2025-01-01T00:11:10,4.520
2025-01-01T00:11:15,4.551
2025-01-01T00:11:20,4.525
2025-01-01T00:11:25,4.500
2025-01-01T00:11:30,4.543
2025-01-01T00:11:35,4.500
2025-01-01T00:11:40,4.465
2025-01-01T00:11:45,4.564
2025-01-01T00:11:50,4.607
2025-01-01T00:11:55,3.230
2025-01-01T00:12:00,4.706
