timestamp,voltage_V,humedad
2025-01-01T12:03:05,5.000,70.303
2025-01-01T12:03:15,5.196,73.213
2025-01-01T12:03:20,5.376,75.886
2025-01-01T12:03:25,5.373,75.842
2025-01-01T12:03:30,5.000,70.303
2025-01-01T12:03:35,5.526,78.113
2025-01-01T12:03:40,5.528,78.143
2025-01-01T12:03:45,5.000,70.303
2025-01-01T12:03:50,5.000,70.303
2025-01-01T12:03:55,5.000,70.303
2025-01-01T12:04:00,5.574,78.826
2025-01-01T12:04:10,5.000,70.303
2025-01-01T12:04:15,5.000,70.303
2025-01-01T12:04:20,5.401,76.257
2025-01-01T12:04:25,5.000,70.303
2025-01-01T12:04:30,5.151,72.545
2025-01-01T12:04:40,4.989,70.140
2025-01-01T12:04:45,4.931,69.278
2025-01-01T12:04:50,4.810,67.482
2025-01-01T12:04:55,9.067,130.692
2025-01-01T12:05:05,4.000,55.455
2025-01-01T12:05:10,4.518,63.146
2025-01-01T12:05:15,2.000,25.758
2025-01-01T12:05:25,4.320,60.206
2025-01-01T12:05:30,4.350,60.652
2025-01-01T12:05:35,4.000,55.455
2025-01-01T12:05:40,4.000,55.455
2025-01-01T12:05:45,4.000,55.455
2025-01-01T12:05:50,4.000,55.455
2025-01-01T12:05:55,9.076,130.825
2025-01-01T12:06:05,4.000,55.455
2025-01-01T12:06:10,4.000,55.455
2025-01-01T12:06:15,4.000,55.455
2025-01-01T12:06:20,5.000,70.303
2025-01-01T12:06:25,5.000,70.303
2025-01-01T12:06:35,5.000,70.303
2025-01-01T12:06:40,5.000,70.303
2025-01-01T12:06:45,5.000,70.303
2025-01-01T12:06:50,5.517,77.980
2025-01-01T12:06:55,5.600,79.212
2025-01-01T12:07:00,5.474,77.341
2025-01-01T12:07:05,5.514,77.935
2025-01-01T12:07:10,5.000,70.303
2025-01-01T12:07:15,5.644,79.865
2025-01-01T12:07:20,5.597,79.168
2025-01-01T12:07:25,5.488,77.549
2025-01-01T12:07:30,5.000,70.303
2025-01-01T12:07:35,5.000,70.303
2025-01-01T12:07:45,5.000,70.303
2025-01-01T12:07:50,5.000,70.303
2025-01-01T12:07:55,5.179,72.961
2025-01-01T12:08:00,4.938,69.382
2025-01-01T12:08:05,4.953,69.605
2025-01-01T12:08:10,4.774,66.947
2025-01-01T12:08:15,4.660,65.255
2025-01-01T12:08:20,4.000,55.455
2025-01-01T12:08:25,4.000,55.455
2025-01-01T12:08:35,4.000,55.455
2025-01-01T12:08:40,4.000,55.455
2025-01-01T12:08:45,4.472,62.463
2025-01-01T12:08:50,4.000,55.455
2025-01-01T12:08:55,4.385,61.171
2025-01-01T12:09:05,4.000,55.455
2025-01-01T12:09:10,4.551,63.636
2025-01-01T12:09:15,4.522,63.205
2025-01-01T12:09:20,4.000,55.455
2025-01-01T12:09:25,4.807,67.437
2025-01-01T12:09:35,4.000,55.455
2025-01-01T12:09:40,4.995,70.229
2025-01-01T12:09:45,5.000,70.303
2025-01-01T12:09:55,5.356,75.589
2025-01-01T12:10:00,5.339,75.337
2025-01-01T12:10:05,5.000,70.303
2025-01-01T12:10:10,5.451,77.000
2025-01-01T12:10:15,5.000,70.303
2025-01-01T12:10:20,5.000,70.303
2025-01-01T12:10:25,5.000,70.303
2025-01-01T12:10:30,5.000,70.303
2025-01-01T12:10:35,5.545,78.395
2025-01-01T12:10:50,5.464,77.193
2025-01-01T12:10:55,5.335,75.277
2025-01-01T12:11:00,5.000,70.303
2025-01-01T12:11:05,5.000,70.303
2025-01-01T12:11:10,5.099,71.773
2025-01-01T12:11:15,5.057,71.149
2025-01-01T12:11:20,4.000,55.455
2025-01-01T12:11:25,4.845,68.002
2025-01-01T12:11:30,4.000,55.455
2025-01-01T12:11:35,4.000,55.455
2025-01-01T12:11:40,4.620,64.661
2025-01-01T12:11:45,4.492,62.760
2025-01-01T12:11:50,4.000,55.455
2025-01-01T12:11:55,4.000,55.455
2025-01-01T12:12:00,4.000,55.455
2025-01-01T12:12:05,4.000,55.455
2025-01-01T12:12:10,4.460,62.285
2025-01-01T12:12:15,4.000,55.455
2025-01-01T12:12:20,4.000,55.455
2025-01-01T12:12:25,4.000,55.455
2025-01-01T12:12:30,4.000,55.455
2025-01-01T12:12:35,4.640,64.958
2025-01-01T12:12:40,4.000,55.455
2025-01-01T12:12:45,4.757,66.695
2025-01-01T12:12:50,4.864,68.284
2025-01-01T12:12:55,4.956,69.650
2025-01-01T12:13:05,5.000,70.303
2025-01-01T12:13:10,5.000,70.303
2025-01-01T12:13:15,5.330,75.203
2025-01-01T12:13:20,5.000,70.303
2025-01-01T12:13:25,5.397,76.198
2025-01-01T12:13:30,5.575,78.841
2025-01-01T12:13:35,5.000,70.303
2025-01-01T12:13:40,5.663,80.148
2025-01-01T12:13:45,5.000,70.303
2025-01-01T12:13:55,5.592,79.093
2025-01-01T12:14:00,5.000,70.303
2025-01-01T12:14:10,5.486,77.519
2025-01-01T12:14:15,5.000,70.303
2025-01-01T12:14:20,5.000,70.303
2025-01-01T12:14:25,5.242,73.896
2025-01-01T12:14:30,5.282,74.490
2025-01-01T12:14:35,5.074,71.402
2025-01-01T12:14:40,5.000,70.303
2025-01-01T12:14:45,4.000,55.455
2025-01-01T12:14:55,4.731,66.309
2025-01-01T12:15:00,4.598,64.334
2025-01-01T12:15:10,4.451,62.151
2025-01-01T12:15:15,4.449,62.122
2025-01-01T12:15:20,4.000,55.455
2025-01-01T12:15:25,4.500,62.879
2025-01-01T12:15:30,4.000,55.455
2025-01-01T12:15:35,4.000,55.455
2025-01-01T12:15:45,4.000,55.455
2025-01-01T12:15:50,4.000,55.455
2025-01-01T12:15:55,4.614,64.572
2025-01-01T12:16:00,4.659,65.240
2025-01-01T12:16:05,4.000,55.455
2025-01-01T12:16:10,4.000,55.455
2025-01-01T12:16:15,4.813,67.526
2025-01-01T12:16:20,4.000,55.455
2025-01-01T12:16:25,5.048,71.016
2025-01-01T12:16:30,5.000,70.303
2025-01-01T12:16:35,5.357,75.604
2025-01-01T12:16:45,5.000,70.303
2025-01-01T12:16:50,5.000,70.303
2025-01-01T12:16:55,5.597,79.168
2025-01-01T12:17:00,5.000,70.303
2025-01-01T12:17:05,5.000,70.303
2025-01-01T12:17:10,5.510,77.876
2025-01-01T12:17:15,5.679,80.385
2025-01-01T12:17:20,5.000,70.303
2025-01-01T12:17:25,5.507,77.831
2025-01-01T12:17:30,5.398,76.213
2025-01-01T12:17:35,5.502,77.757
2025-01-01T12:17:40,5.284,74.520
2025-01-01T12:17:45,5.000,70.303
2025-01-01T12:17:50,5.132,72.263
2025-01-01T12:17:55,5.011,70.466
