timestamp,voltage_V,humedad
2025-01-01T12:24:05,5.131,72.248
2025-01-01T12:24:10,5.135,72.308
2025-01-01T12:24:20,5.322,75.084
2025-01-01T12:24:25,5.484,77.490
2025-01-01T12:24:30,5.584,78.975
2025-01-01T12:24:35,5.507,77.831
2025-01-01T12:24:40,5.506,77.816
2025-01-01T12:24:45,5.678,80.370
2025-01-01T12:24:50,5.620,79.509
2025-01-01T12:24:55,5.539,78.306
2025-01-01T12:25:00,5.545,78.395
2025-01-01T12:25:05,5.605,79.286
2025-01-01T12:25:10,5.540,78.321
2025-01-01T12:25:15,5.487,77.534
2025-01-01T12:25:25,8.001,114.863
2025-01-01T12:25:30,5.161,72.694
2025-01-01T12:25:35,5.031,70.763
2025-01-01T12:25:40,5.006,70.392
2025-01-01T12:25:45,4.995,70.229
2025-01-01T12:25:50,4.727,66.249
2025-01-01T12:25:55,4.719,66.131
2025-01-01T12:26:05,4.634,64.868
2025-01-01T12:26:10,8.478,121.946
2025-01-01T12:26:15,4.455,62.211
2025-01-01T12:26:20,4.337,60.458
2025-01-01T12:26:25,4.393,61.290
2025-01-01T12:26:30,4.493,62.775
2025-01-01T12:26:35,4.332,60.384
2025-01-01T12:26:45,4.414,61.602
2025-01-01T12:26:50,4.594,64.275
2025-01-01T12:27:10,4.759,66.725
2025-01-01T12:27:15,4.840,67.927
2025-01-01T12:27:20,5.001,70.318
2025-01-01T12:27:25,5.144,72.441
2025-01-01T12:27:30,5.215,73.495
2025-01-01T12:27:35,5.302,74.787
2025-01-01T12:27:40,2.600,34.667
2025-01-01T12:27:45,5.405,76.317
2025-01-01T12:27:50,5.546,78.410
2025-01-01T12:28:00,5.564,78.678
2025-01-01T12:28:05,5.652,79.984
2025-01-01T12:28:10,5.553,78.514
2025-01-01T12:28:15,5.530,78.173
2025-01-01T12:28:20,5.574,78.826
2025-01-01T12:28:25,5.444,76.896
2025-01-01T12:28:30,5.431,76.703
2025-01-01T12:28:35,5.465,77.208
2025-01-01T12:28:40,5.279,74.446
2025-01-01T12:28:45,5.354,75.559
2025-01-01T12:28:50,5.251,74.030
2025-01-01T12:28:55,2.631,35.127
2025-01-01T12:29:00,4.908,68.937
2025-01-01T12:29:05,4.965,69.783
2025-01-01T12:29:10,4.820,67.630
2025-01-01T12:29:20,4.674,65.462
2025-01-01T12:29:25,4.485,62.656
2025-01-01T12:29:30,4.574,63.978
2025-01-01T12:29:40,4.500,62.879
2025-01-01T12:29:45,4.438,61.958
2025-01-01T12:29:50,4.349,60.637
2025-01-01T12:29:55,4.318,60.176
2025-01-01T12:30:00,4.492,62.760
2025-01-01T12:30:05,4.512,63.057
2025-01-01T12:30:10,4.606,64.453
2025-01-01T12:30:15,4.580,64.067
2025-01-01T12:30:20,4.645,65.032
2025-01-01T12:30:25,4.807,67.437
2025-01-01T12:30:30,4.867,68.328
2025-01-01T12:30:35,4.899,68.803
2025-01-01T12:30:40,5.041,70.912
2025-01-01T12:30:45,5.042,70.927
2025-01-01T12:30:50,5.104,71.847
2025-01-01T12:30:55,5.196,73.213
2025-01-01T12:31:00,5.371,75.812
2025-01-01T12:31:15,5.464,77.193
2025-01-01T12:31:20,5.654,80.014
2025-01-01T12:31:25,5.582,78.945
2025-01-01T12:31:30,5.653,79.999
2025-01-01T12:31:35,5.674,80.311
2025-01-01T12:31:40,3.050,41.348
2025-01-01T12:31:45,5.545,78.395
2025-01-01T12:31:50,5.485,77.505
2025-01-01T12:31:55,5.360,75.648
2025-01-01T12:32:00,5.387,76.049
2025-01-01T12:32:05,5.278,74.431
2025-01-01T12:32:10,5.275,74.386
2025-01-01T12:32:15,7.981,114.566
2025-01-01T12:32:20,5.019,70.585
2025-01-01T12:32:25,4.949,69.546
2025-01-01T12:32:35,4.781,67.051
2025-01-01T12:32:40,4.714,66.056
2025-01-01T12:32:45,4.652,65.136
2025-01-01T12:32:50,4.513,63.072
2025-01-01T12:32:55,4.472,62.463
2025-01-01T12:33:05,4.474,62.493
2025-01-01T12:33:10,4.371,60.963
2025-01-01T12:33:15,4.333,60.399
2025-01-01T12:33:20,4.340,60.503
2025-01-01T12:33:25,4.370,60.948
2025-01-01T12:33:30,3.347,45.758
2025-01-01T12:33:35,4.561,63.785
2025-01-01T12:33:40,4.745,66.517
2025-01-01T12:33:45,4.686,65.641
2025-01-01T12:33:50,4.815,67.556
2025-01-01T12:33:55,4.947,69.516
2025-01-01T12:34:00,3.126,42.477
2025-01-01T12:34:05,5.004,70.362
2025-01-01T12:34:10,5.228,73.688
2025-01-01T12:34:15,5.185,73.050
2025-01-01T12:34:20,5.265,74.238
2025-01-01T12:34:25,5.478,77.401
2025-01-01T12:34:35,5.550,78.470
2025-01-01T12:34:40,5.635,79.732
2025-01-01T12:34:50,5.629,79.643
2025-01-01T12:34:55,5.618,79.479
2025-01-01T12:35:00,5.557,78.574
2025-01-01T12:35:05,5.505,77.802
2025-01-01T12:35:10,5.563,78.663
2025-01-01T12:35:15,5.430,76.688
2025-01-01T12:35:20,5.372,75.827
2025-01-01T12:35:25,5.330,75.203
2025-01-01T12:35:30,5.207,73.377
2025-01-01T12:35:40,5.023,70.645
2025-01-01T12:35:45,8.034,115.353
2025-01-01T12:36:00,4.582,64.096
2025-01-01T12:36:05,4.616,64.601
2025-01-01T12:36:10,4.442,62.018
2025-01-01T12:36:20,4.367,60.904
2025-01-01T12:36:30,4.438,61.958
2025-01-01T12:36:45,4.547,63.577
2025-01-01T12:36:50,4.578,64.037
2025-01-01T12:36:55,4.561,63.785
2025-01-01T12:37:00,4.582,64.096
2025-01-01T12:37:05,8.057,115.695
2025-01-01T12:37:10,4.874,68.432
2025-01-01T12:37:20,4.912,68.996
2025-01-01T12:37:25,5.078,71.461
2025-01-01T12:37:35,5.227,73.674
2025-01-01T12:37:40,5.333,75.248
2025-01-01T12:37:45,5.350,75.500
2025-01-01T12:37:50,5.422,76.569
2025-01-01T12:37:55,5.593,79.108
2025-01-01T12:38:00,5.576,78.856
2025-01-01T12:38:05,5.590,79.064
2025-01-01T12:38:10,5.620,79.509
2025-01-01T12:38:15,5.615,79.435
2025-01-01T12:38:20,5.575,78.841
2025-01-01T12:38:25,5.569,78.752
2025-01-01T12:38:30,5.535,78.247
2025-01-01T12:38:35,5.516,77.965
2025-01-01T12:38:40,5.443,76.881
2025-01-01T12:38:45,5.288,74.579
2025-01-01T12:38:50,5.123,72.129
2025-01-01T12:38:55,5.062,71.224
